u_mag,g_mag,r_mag,i_mag,z_mag,ra,dec
20.863817,19.545834,19.017719,18.828064,18.567905,180.8716693,23.91709636
18.851629,17.644983,17.157803,17.00293,16.947626,180.353534,21.08342848
18.631996,17.519932,17.108896,16.95751,16.874971,181.731122,23.97773763
18.834389,17.372042,16.791681,16.604431,16.53735,181.3688473,23.95065378
19.561522,18.519094,17.845633,17.680214,17.63982,181.3860313,23.94659714
19.63566,18.665422,18.423903,18.326521,18.305876,180.8400462,21.02952646
20.527098,18.49016,17.597332,17.268089,17.054596,181.3966693,24.06442106
17.650564,16.604036,16.193626,16.084555,16.054024,181.3667762,24.01743762
16.738125,15.684523,15.313352,15.142928,15.120187,181.4137469,23.91564594
20.586266,19.841846,19.402748,19.201323,19.162287,181.5550545,24.05409081
18.255934,16.393389,15.649935,15.3954,15.227324,181.4171946,24.10207217
20.472918,17.847439,16.599171,16.158419,15.868791,181.8273736,24.01880384
20.510439,17.873108,16.527822,15.765718,15.360338,181.4262786,24.02732851
19.68343,18.627251,18.230686,18.094011,18.003428,181.5618905,23.93660128
17.637421,16.252144,15.745982,15.589397,15.512797,181.5856512,23.93405032
19.418903,18.474678,18.03677,17.90276,17.854126,181.5824383,24.08209148
17.939119,16.17378,15.557531,15.305968,15.202311,181.6084543,23.9927757
18.7353,17.525688,17.048063,16.834499,16.765219,181.6128343,24.02128527
18.115343,17.341984,17.112696,17.046484,17.062534,181.6190446,24.10392052
20.274275,19.027365,18.516294,18.281132,18.178925,181.5509431,24.01566022
20.343952,19.099102,18.490997,18.25386,18.186491,181.6082954,23.91650449
19.67837,17.989935,17.256943,16.990395,16.834055,181.684068,24.01389728
20.453274,19.705694,19.454073,19.375362,19.39492,181.7165788,24.05727056
20.067608,18.972794,18.652664,18.46801,18.473909,181.7923271,24.0383144
17.994957,16.837267,16.423969,16.288076,16.280828,181.3549792,24.44845607
18.931541,17.842817,17.499254,17.304201,17.285467,181.6052333,24.51464435
20.499189,19.632469,19.389572,19.285931,19.177635,181.3511896,23.94868274
19.648466,17.316729,16.233242,15.842366,15.655935,181.3607092,24.39712805
20.04558,18.834684,18.375854,18.206654,18.166002,181.44348,24.10516151
20.629482,18.40377,17.502153,17.243258,16.992767,181.3716808,24.52561212
20.416182,19.228922,18.742716,18.567612,18.45648,180.8888316,24.44388127
20.446102,19.524452,19.226517,19.150562,19.098278,181.3779103,24.41384009
20.960493,20.004536,19.690865,19.650782,19.506079,181.3940906,24.36020485
20.565952,19.358782,18.863964,18.655436,18.628817,181.401484,24.43121973
20.733608,18.226299,16.970997,16.404261,16.060757,181.4109471,24.33811226
20.968283,19.564219,18.9041,18.621265,18.413698,181.4110147,24.51289576
18.211491,17.2971,16.916353,16.765471,16.701893,181.7346235,24.33739559
20.707405,19.561094,19.143921,18.966181,18.964144,181.4335796,24.44329006
20.232826,17.805981,16.762619,16.415062,16.2036,181.4334091,24.47240731
20.977949,19.326389,18.584604,18.353642,18.253899,181.4474569,24.42368029
19.980146,19.065367,18.787453,18.685062,18.679445,181.6119993,23.93545272
19.747942,18.66613,18.419956,18.303686,18.265186,181.4446451,24.52363088
17.999105,16.910189,16.497137,16.348642,16.311831,181.6876202,23.99372745
19.500443,17.642012,16.804422,16.486305,16.298431,181.6943443,24.08105
17.488947,16.028103,15.489476,15.344487,15.296818,181.5890646,24.3692384
19.282988,18.762268,18.586035,18.543844,18.208231,180.8824971,24.44887663
17.224817,16.164289,15.81566,15.64372,15.639897,181.5878797,24.50965015
17.970297,17.039593,16.912588,16.961437,16.960697,181.8641456,23.95369879
19.751154,18.681091,18.297964,18.146551,18.087112,181.865971,24.0673879
18.184729,16.883842,16.423174,16.213867,16.147444,181.6249806,24.51218464
19.644526,17.578093,16.682636,16.352377,16.150215,181.4257297,24.37457631
19.712105,18.58847,18.153584,18.019613,17.995983,181.4189101,24.81254664
20.943794,19.062922,18.294563,18.055403,17.920046,181.5432711,24.41338835
20.144375,20.231089,20.154055,19.942196,19.730936,181.5570046,24.36720556
20.607941,19.60429,19.692921,19.816811,19.890791,181.5614317,24.45070701
20.621422,19.720013,19.394735,19.290438,19.203461,181.5639219,24.40177091
20.572813,18.145315,16.908497,16.385832,16.081861,181.5680159,24.44878984
20.829208,19.872751,19.493647,19.20887,19.239719,181.5663902,24.53657646
20.660164,19.656897,19.23111,19.010109,18.990818,181.5759678,24.49326074
20.062401,18.599749,18.007336,17.779755,17.701618,181.5969671,24.45721959
20.148262,19.279236,19.004688,18.952793,18.929661,181.6095923,24.34849856
19.077095,18.133041,17.824203,17.761904,17.667891,180.4075368,20.23745057
17.878325,16.557957,16.091452,15.928706,15.868369,180.9679109,20.98931403
19.730608,17.254866,16.264086,15.933122,15.718909,180.9749592,20.81854768
19.864679,18.399529,17.865417,17.6849,17.514854,180.7830504,20.25527833
17.746912,16.524948,16.041708,15.871622,15.781188,180.8060708,20.31685593
20.37219,17.819761,16.449707,15.564042,15.102629,180.7719219,20.16400469
20.523565,17.970955,16.64418,15.959888,15.528608,180.7827817,20.27375574
20.1884,19.270657,18.985275,18.858377,18.890841,180.9728279,20.57557502
17.310673,16.081631,15.585577,15.348918,15.193786,180.7923681,20.21139833
18.935272,17.495502,16.976109,16.807373,16.73835,180.7804921,20.87288245
20.507851,18.839819,18.122257,17.953222,17.731493,180.7582939,20.97821653
19.167383,17.809568,17.26,17.099545,16.989403,180.8047741,20.30708711
19.721685,19.593929,19.370407,19.317575,19.375347,180.9673163,20.99890549
19.880852,18.986637,18.634367,18.473785,18.384214,180.9485113,20.28004364
20.937189,20.128296,19.830523,19.724623,19.528271,180.9697867,20.27901905
20.449093,19.614534,19.352684,19.257553,19.326763,180.9716382,20.23397401
19.448294,16.972759,15.874596,15.462683,15.231525,180.8232472,20.80227125
19.60895,18.346224,18.429058,18.506924,18.563223,180.7949496,20.5886438
17.867077,16.772614,16.366892,16.207129,16.174656,180.7973196,20.69194104
19.724173,17.281418,16.030031,15.485188,15.189189,180.7993073,20.73910473
18.666464,17.684439,17.39846,17.290392,17.24507,180.8168594,20.63849162
20.371923,19.418825,19.063784,18.94862,18.886862,180.7841996,20.71443267
20.627092,19.609161,19.280993,19.236219,19.208233,180.3897052,20.16204498
19.266689,19.021231,19.047382,19.19183,19.08132,180.8194862,20.73388838
18.031906,16.905409,16.498581,16.36245,16.251467,180.7558952,20.28478271
18.594269,17.112167,16.656883,16.502256,16.461023,180.7744404,20.16661831
20.275227,19.195953,18.777277,18.569542,18.511909,180.8000422,20.6983965
20.234642,19.472666,19.226219,19.129177,19.119335,180.8218611,20.76097906
20.675753,19.684824,19.301271,19.146204,19.079494,180.7699983,20.68698506
19.701096,18.298193,17.788128,17.605392,17.512547,180.3945773,20.67091595
20.763815,19.605589,19.189919,19.02953,18.969999,180.7704644,20.70469748
20.925957,19.80014,19.400684,19.299561,19.149891,180.7773007,20.62426778
19.771,18.330914,17.769102,17.626446,17.457998,180.3807923,20.30674589
19.110518,17.705456,17.079584,16.854279,16.723413,180.4260962,20.59163236
18.471792,17.663998,17.387751,17.315735,17.31563,180.3867441,21.09480391
18.805611,17.416615,16.887125,16.763025,16.648842,180.3958195,21.12916618
20.013477,19.120405,18.845293,18.744993,18.763828,180.400752,21.00836807
20.100466,19.257061,18.980099,18.888685,18.893307,180.4258813,21.00943644
19.626755,18.709988,18.425692,18.385246,18.293276,180.371766,20.75261359
18.957188,17.416126,16.816282,16.58745,16.459389,180.3854412,20.60796762
18.542973,17.696928,17.431328,17.351948,17.300341,180.3859566,20.71365931
16.286009,15.302201,15.592446,15.776998,15.909372,181.2839735,24.05888647
20.853689,18.064075,16.770823,16.189495,15.866515,181.0041229,23.98793118
17.494226,16.336912,15.965096,15.780044,15.784794,181.194704,23.97899004
20.767002,19.770987,19.341894,19.184679,19.109674,180.373616,20.01544051
19.074724,17.637566,17.063309,16.840378,16.740133,180.8016997,20.7237123
16.898455,15.944704,15.654795,15.495234,15.487623,181.2122743,24.11056846
19.157528,18.209417,17.909718,17.818804,17.818026,180.7699599,21.05426701
17.970276,16.517172,15.908602,15.710934,15.604155,180.7890132,21.09551204
19.914837,18.843781,18.340954,18.156132,18.034956,180.7584811,21.04622501
20.16715,18.828108,18.291658,18.087645,18.034224,180.7790583,21.0520865
19.332352,18.135063,17.689325,17.602558,17.559019,181.3443825,24.00627501
19.987432,19.187948,18.903105,18.806936,18.757284,180.7788604,21.19437124
20.80183,20.014637,19.639629,19.450573,19.392399,180.7854981,21.14535591
20.45846,19.369081,19.291897,19.348577,19.402075,180.7912357,21.14053932
19.678595,17.230762,16.20303,15.807144,15.613375,180.9558601,20.58538188
19.519915,18.217876,17.688782,17.425325,17.301594,181.2755314,23.93721208
18.223492,16.95253,16.416828,16.235952,16.143322,180.9524963,20.76134936
18.403379,16.746841,16.135775,15.885646,15.762865,181.2773755,23.92147991
20.24538,19.380091,19.079273,18.994917,18.964684,180.8148176,21.08407494
17.384535,16.245199,15.854709,15.728484,15.678467,180.9463754,21.1822062
19.671431,17.160421,15.933506,15.391841,15.049532,180.948904,21.13679988
19.248198,18.164133,17.756701,17.653227,17.562401,180.958576,21.18660753
20.678392,19.665037,19.239981,19.071337,19.020454,180.9732409,21.07439358
20.903603,19.948654,19.481544,19.314707,19.172171,180.4214113,20.67508043
19.001648,17.746265,17.339724,17.166483,17.152039,180.9791069,24.01977028
19.418581,18.32391,17.869383,17.606201,17.469601,181.8063427,23.91796712
20.668085,18.65802,17.826738,17.512426,17.338284,181.8064661,24.09817318
17.767603,16.328087,15.735743,15.543334,15.419317,181.9369172,23.94116695
20.054205,19.171576,19.120277,19.122158,19.265667,181.9486063,23.94535597
20.547567,19.650707,19.372286,19.243549,19.132406,181.9510179,24.07805745
20.677084,18.213535,17.035009,16.560463,16.305548,181.1443898,24.33132365
20.966312,20.227737,19.915667,19.810404,19.748243,181.1473171,24.34511858
18.085594,16.540365,15.963852,15.742994,15.635415,181.1484552,24.43537444
18.728991,17.034655,16.457701,16.214851,16.094418,181.2001276,24.36694973
18.913044,16.869062,16.04525,15.695154,15.482878,181.2227997,24.35065637
20.6527,19.774302,19.426006,19.288799,19.23073,181.1429708,24.50245451
20.930866,19.868027,19.691671,19.607584,19.541512,181.1718127,24.39499271
20.832329,20.05829,19.807165,19.709051,19.702438,181.1846784,24.43434914
19.014071,18.067181,17.776409,17.690735,17.649889,181.3196163,24.05546945
20.361601,19.309721,18.904491,18.678026,18.6688,181.1740196,24.07590211
20.782087,19.747425,19.312769,19.061361,19.003571,181.225555,23.97541448
19.912951,19.013391,18.702028,18.565819,18.563547,181.346366,23.98396392
19.918482,19.094048,18.766182,18.666561,18.529398,181.2255788,24.500575
18.863363,17.145979,16.431679,16.209528,16.04495,181.9603735,24.41719021
20.180689,18.118013,17.29834,17.004595,16.834766,181.8516387,24.51683537
18.940878,17.920244,17.567034,17.474712,17.412592,180.9776956,24.75237093
19.949404,19.051609,18.848835,18.725449,18.691221,181.2743685,24.0442529
20.197882,18.604591,18.053547,17.826618,17.716419,181.2735621,24.10672315
20.41641,19.359695,19.356188,19.311287,19.308443,181.2822783,24.01613767
19.275251,16.814571,15.691017,15.295595,15.08754,180.9854071,24.8258724
19.017859,17.796633,17.386936,17.25836,17.164164,180.9851578,24.93661127
20.491055,19.661661,19.266258,19.105736,19.151306,181.2325953,24.47401886
20.783144,19.682083,19.265955,19.130602,19.056776,181.2725614,24.49352139
20.607838,19.673199,19.335052,19.227514,19.173687,181.2932386,24.51862244
20.456923,18.804659,18.114031,17.832947,17.667324,181.2978435,24.42024425
19.847864,18.879406,18.620037,18.575441,18.480188,181.3000076,24.42320817
20.055065,19.105644,18.928843,18.797867,18.871662,181.3251245,24.42513056
18.561823,17.471069,17.04814,16.876818,16.875862,181.3367676,24.39152067
18.744593,17.778194,17.539358,17.489887,17.46973,181.3433574,24.51167943
20.818594,20.097549,19.932379,19.819086,19.899845,181.2996045,24.01302026
20.048056,19.960146,19.702404,19.69804,19.574827,181.3129756,24.10411054
17.911448,16.163622,15.515159,15.355683,15.254137,180.9978633,24.74023658
16.993027,15.859838,15.447889,15.307941,15.263273,181.0007146,24.82752139
18.602545,16.997986,16.34152,16.227037,15.946358,181.1376497,24.8994745
19.43469,17.023478,15.931155,15.505188,15.3283,181.1595632,24.90856606
19.136612,17.12851,16.214651,15.868105,15.642791,181.934287,24.45079232
19.912189,17.504223,16.182652,15.627545,15.315237,181.1442421,24.81891387
20.579906,19.731318,19.345428,19.237705,19.166647,181.1546107,24.85616019
20.901241,20.058062,19.77393,19.671114,19.555479,181.92692,24.37832706
20.451868,19.496944,19.175663,19.038923,18.906721,181.1892463,24.94617618
17.775852,16.617157,16.258551,16.146633,16.146231,181.2880207,24.75338575
20.227667,19.376513,19.102676,19.042704,19.012522,181.2055953,24.86246017
18.392553,17.108109,16.64555,16.472668,16.386415,181.7859012,24.45092591
18.210003,17.089994,16.740517,16.607046,16.563688,181.7956003,24.42892333
18.07016,16.809231,16.33675,16.123644,16.059618,181.8585916,24.50842599
19.377411,18.424044,18.117086,18.02692,17.937504,181.6897718,24.90249756
17.615793,16.650024,16.237288,16.075718,16.04599,181.863317,24.46276189
18.929293,17.061796,16.292778,16.023241,15.902879,181.867321,24.43705965
20.634569,19.812962,19.508667,19.365795,19.358156,181.8268671,24.35683677
19.65274,17.214504,16.077665,15.638871,15.377396,180.8709799,24.86197713
19.666553,18.183222,17.556856,17.313736,17.231243,181.8622191,24.89738254
19.74688,18.971865,18.673143,18.562609,18.532419,180.8793911,24.79495814
17.971664,16.455469,15.87406,15.681676,15.565078,180.8811386,24.77954142
20.480312,19.394451,19.00016,18.849228,18.78507,180.8795948,24.73545753
19.603228,18.219425,17.695494,17.467606,17.424015,181.4050676,24.76412784
20.911169,18.320337,17.029024,16.502373,16.270164,181.3522159,24.76648496
20.953871,20.143919,19.790136,19.72986,19.680571,181.5609229,24.88803003
20.045876,19.214256,18.869312,18.77899,18.767958,181.5730202,24.8545698
20.260208,20.179064,20.059235,19.868147,19.9604,181.7861156,24.53551985
17.135574,15.894938,15.379236,15.144583,15.07113,181.8658608,24.80213054
20.61726,19.606329,19.100224,18.889513,18.760302,180.8709649,21.52556542
20.787088,19.709631,19.346542,19.198679,19.309513,181.3913421,24.76104822
20.452549,19.674309,19.707865,19.684494,19.480946,181.3939516,24.74838839
20.369913,18.540262,17.878332,17.615559,17.521425,181.3934377,24.77975264
20.081804,19.653835,19.455368,19.209846,19.4233,181.3941589,24.75713593
19.828438,17.700243,16.801195,16.438387,16.261414,181.6168917,24.9592633
17.601179,16.102594,15.513867,15.24975,15.147511,181.3952549,21.59088428
19.004801,17.938457,17.832943,17.880373,17.99234,181.7292729,24.78551112
20.992672,20.100937,19.86635,19.751549,19.947559,181.859808,24.78875888
20.783194,19.58499,19.080664,18.867794,18.84392,181.8871402,24.84368547
18.332514,17.321018,16.940197,16.843105,16.79755,180.8718998,21.43286183
19.783644,18.169193,17.473829,17.25593,17.130741,180.8820554,21.40288562
19.047171,17.462183,16.839577,16.634592,16.540625,181.4156429,21.46951437
16.793894,15.627225,15.201895,15.070224,15.022644,181.429214,21.41260035
20.921015,18.527275,17.458561,17.052538,16.847618,180.8865011,21.52449802
16.801727,15.687199,15.264744,15.168084,15.124344,181.5537554,21.62045801
20.082085,18.669409,18.098282,17.890602,17.771225,181.5758537,21.46794727
20.014725,19.904655,19.874289,19.851614,19.753296,180.8671883,21.55243125
20.538414,19.179754,18.582657,18.428638,18.313217,181.577766,21.60209829
19.879349,18.194239,17.485943,17.220583,17.079065,181.5400761,21.51055447
20.446146,19.26132,18.71113,18.534101,18.349337,181.5453147,21.45501084
19.909052,17.855028,16.996265,16.719147,16.524424,181.5491121,21.49071434
19.925232,18.714046,18.242088,18.059618,17.966005,181.4199625,24.88361171
20.977606,20.024906,19.599417,19.321592,19.176304,181.5930887,21.43194424
20.455101,19.439247,18.958202,18.810265,18.859102,181.352934,21.61841476
20.831316,18.052456,16.520782,15.695679,15.290106,181.3726324,21.60050245
20.256487,19.037558,18.5958,18.415842,18.249788,181.594504,21.4469892
20.040527,17.972166,17.140751,16.779314,16.486256,181.6262689,21.43834191
20.087318,18.671301,18.14875,17.950455,17.846302,181.626024,21.53279991
20.269341,17.738762,16.456741,15.980254,15.677833,181.5495475,21.60035196
20.372965,19.8953,19.828381,19.817694,19.663013,181.7902953,24.909338
20.641979,19.624172,19.299124,19.15221,18.968666,181.5556046,21.42916962
20.474068,19.622597,19.284666,19.221725,19.179977,181.5525414,21.55111286
20.875719,19.981653,19.579779,19.351479,19.290316,181.5602311,21.43536312
20.969606,18.499519,17.262989,16.662928,16.272558,181.57818,21.47240843
20.860123,18.171236,16.878315,16.277969,15.916478,181.6220087,21.48092286
20.181747,19.218323,18.738367,18.546,18.444561,181.6206015,21.60940112
20.121979,19.680399,19.517559,19.447018,19.380161,181.5841148,21.45312213
20.355322,19.399637,18.976572,18.824682,18.727131,181.588596,21.50352595
17.306873,15.917756,15.410198,15.27111,15.216096,181.7506129,21.54623396
20.014517,17.362064,16.071938,15.509608,15.199615,181.7928294,21.5668267
18.932356,17.389496,16.816195,16.614897,16.515711,181.7933356,21.60938272
18.8486,16.638275,15.757661,15.434599,15.297488,181.8216743,21.46691112
20.560194,19.183765,18.605639,18.339098,18.247961,181.8276351,21.47247502
20.557392,19.073891,18.435188,18.219326,18.070759,181.8280491,21.53632319
